adlist_id,user_fingerprint,,user_id_encode,item_id_encode
61509941,47cefa43-4d9c-4480-a949-e3179e570de6,,23,2639
61511068,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2640
61511122,926da28c-000f-4676-a2ac-a24c348c0827,,48,2641
61511270,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2642
61511294,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2643
61513871,11bd997d-3fbc-4171-9620-851df209e347,,6,2644
61515780,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2645
61517381,a189cd10-865d-4940-9315-fae870dea434,,53,2646
61517489,a189cd10-865d-4940-9315-fae870dea434,,53,2647
61518651,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,2648
61518928,c5c362dd-0301-4a32-8662-e47b5aacb212,,60,2649
61519569,68db2965-67c1-431d-bf5f-1a9c673f6394,,33,2650
61521110,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,2651
61521297,4d588d34-b005-4e72-8144-c9f9b8fd842f,,26,2652
61521355,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2653
61521493,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2654
61521669,c5c362dd-0301-4a32-8662-e47b5aacb212,,60,2655
61521964,11bd997d-3fbc-4171-9620-851df209e347,,6,2656
61522868,926da28c-000f-4676-a2ac-a24c348c0827,,48,2657
61523467,3b3e2546-517e-4be6-9fd9-eabc7cb4671d,,17,2658
61524723,9a669811-0bf0-4501-9690-c0b891c6c009,,51,2659
61525282,66b03ed0-809f-4fc4-8cd7-d7e3bf332e0b,,32,2660
61525838,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2661
61525858,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,2662
61525994,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2663
61526090,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,2664
61526411,11bd997d-3fbc-4171-9620-851df209e347,,6,2665
61526887,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2666
61527690,11bd997d-3fbc-4171-9620-851df209e347,,6,2667
61527753,6f722a30-15e6-4adf-8865-7c2ecd746650,,37,2668
61528616,47cefa43-4d9c-4480-a949-e3179e570de6,,23,2669
61528708,4d588d34-b005-4e72-8144-c9f9b8fd842f,,26,2670
61528963,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2671
61529618,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2672
61530092,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2673
61530634,11bd997d-3fbc-4171-9620-851df209e347,,6,2674
61530786,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2675
61531590,80053177-604d-483b-a831-09cd4c07a793,,43,2676
61531728,926da28c-000f-4676-a2ac-a24c348c0827,,48,2677
61532501,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,2678
61533436,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,2679
61533665,425a2c49-db51-4375-ba74-6efa17754955,,19,2680
61533970,81580833-5a48-4611-bcbc-f7f7778fcab0,,44,2681
61534400,e15c2780-b03a-463e-aba9-76be81a3b62e,,70,2682
61534603,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,2683
61535154,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2684
61535877,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2685
61537056,4427ba27-380b-44d2-b1ae-696ecab5af4b,,20,2686
61540114,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,2687
61540423,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,2688
61541756,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2689
61543051,47cefa43-4d9c-4480-a949-e3179e570de6,,23,2690
61543820,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2691
61544366,c5c362dd-0301-4a32-8662-e47b5aacb212,,60,2692
61544445,11bd997d-3fbc-4171-9620-851df209e347,,6,2693
61544620,6f722a30-15e6-4adf-8865-7c2ecd746650,,37,2694
61544985,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,2695
61545043,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,2696
61545338,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,2697
61546180,9a669811-0bf0-4501-9690-c0b891c6c009,,51,2698
61546270,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2699
61546350,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,2700
61546957,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2701
61547016,b5be59e6-5259-4d00-8118-f1bcbc6a893d,,55,2702
61547050,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,2703
61547476,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,2704
61548546,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,,25,2705
61549464,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2706
61549644,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,2707
61549644,47cefa43-4d9c-4480-a949-e3179e570de6,,23,2707
61549767,47cefa43-4d9c-4480-a949-e3179e570de6,,23,2708
61550163,11bd997d-3fbc-4171-9620-851df209e347,,6,2709
61550836,65744df7-1a41-4b87-9d76-a33ffa23824b,,31,2710
61551403,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2711
61551508,29470a9d-d065-410c-8b35-31a598add551,,11,2712
61551695,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,2713
61551990,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2714
61552362,3618f309-2641-4646-ae4f-c3a7443df631,,15,2715
61553232,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2716
61553558,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,2717
61554304,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2718
61554881,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2719
61555012,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2720
61555166,751b2bf4-57e3-4a6b-9b74-a5dacffe09c1,,40,2721
61555292,81580833-5a48-4611-bcbc-f7f7778fcab0,,44,2722
61556579,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2723
61557157,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2724
61558746,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,2725
61558896,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,,30,2726
61558951,66b03ed0-809f-4fc4-8cd7-d7e3bf332e0b,,32,2727
61560710,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,2728
61560872,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2729
61561499,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2730
61562006,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2731
61564045,11bd997d-3fbc-4171-9620-851df209e347,,6,2732
61564435,11bd997d-3fbc-4171-9620-851df209e347,,6,2733
61564597,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2734
61564986,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2735
61565329,926da28c-000f-4676-a2ac-a24c348c0827,,48,2736
61565463,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2737
61565920,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,,30,2738
61566838,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2739
61566843,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2740
61567029,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2741
61568298,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2742
61568940,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2743
61570061,66b03ed0-809f-4fc4-8cd7-d7e3bf332e0b,,32,2744
61570176,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2745
61570481,452832ca-ee62-487b-a868-f408c3e74412,,21,2746
61570548,751b2bf4-57e3-4a6b-9b74-a5dacffe09c1,,40,2747
61570712,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2748
61571665,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2749
61572106,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2750
61572704,3618f309-2641-4646-ae4f-c3a7443df631,,15,2751
61573208,11bd997d-3fbc-4171-9620-851df209e347,,6,2752
61575118,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,2753
61575266,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,2754
61575932,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,2755
61576181,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,2756
61578322,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2757
61578330,044f265e-6406-451b-91e0-747012242979,,2,2758
61578347,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2759
61579962,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2760
61580321,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2761
61580381,425a2c49-db51-4375-ba74-6efa17754955,,19,2762
61580381,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,2762
61580381,9a669811-0bf0-4501-9690-c0b891c6c009,,51,2762
61580381,b5be59e6-5259-4d00-8118-f1bcbc6a893d,,55,2762
61581460,d02cb5c1-0cab-44a9-a70b-b284312dca1d,,65,2763
61581607,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,2764
61581619,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2765
61581949,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2766
61582127,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2767
61582502,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,2768
61582719,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2769
61586299,6f722a30-15e6-4adf-8865-7c2ecd746650,,37,2770
61587097,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,2771
61587517,11bd997d-3fbc-4171-9620-851df209e347,,6,2772
61588339,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2773
61588622,cdeb235b-d1e3-425c-889c-62f1447ce97c,,63,2774
61588748,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,2775
61591702,b5be59e6-5259-4d00-8118-f1bcbc6a893d,,55,2776
61591702,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,2776
61592900,576c60f8-adf7-4f32-9af7-a122319fc6f4,,28,2777
61593164,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2778
61593745,11bd997d-3fbc-4171-9620-851df209e347,,6,2779
61593999,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,,25,2780
61594388,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2781
61595270,11bd997d-3fbc-4171-9620-851df209e347,,6,2782
61595665,3295cd6d-bc3f-4185-9a73-6073011fbc59,,13,2783
61596195,9a2c2d90-b3cc-42c8-834b-656e9c1de8e5,,50,2784
61597087,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2785
61598083,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,2786
61598234,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2787
61598492,11bd997d-3fbc-4171-9620-851df209e347,,6,2788
61598492,b5be59e6-5259-4d00-8118-f1bcbc6a893d,,55,2788
61599005,68db2965-67c1-431d-bf5f-1a9c673f6394,,33,2789
61599045,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,2790
61599107,3b3e2546-517e-4be6-9fd9-eabc7cb4671d,,17,2791
61600333,47cefa43-4d9c-4480-a949-e3179e570de6,,23,2792
61600399,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2793
61600664,66b03ed0-809f-4fc4-8cd7-d7e3bf332e0b,,32,2794
61601517,11bd997d-3fbc-4171-9620-851df209e347,,6,2795
61601540,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,2796
61604196,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2797
61604284,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2798
61604513,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2799
61605001,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,2800
61606395,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,2801
61607349,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2802
61607690,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2803
61607754,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2804
61608428,4427ba27-380b-44d2-b1ae-696ecab5af4b,,20,2805
61608688,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2806
61608771,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2807
61608946,3b3e2546-517e-4be6-9fd9-eabc7cb4671d,,17,2808
61609598,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2809
61610390,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,2810
61610741,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2811
61610892,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2812
61611029,11bd997d-3fbc-4171-9620-851df209e347,,6,2813
61611029,425a2c49-db51-4375-ba74-6efa17754955,,19,2813
61611034,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2814
61611104,6f722a30-15e6-4adf-8865-7c2ecd746650,,37,2815
61611152,9a2c2d90-b3cc-42c8-834b-656e9c1de8e5,,50,2816
61612118,576c60f8-adf7-4f32-9af7-a122319fc6f4,,28,2817
61612118,81580833-5a48-4611-bcbc-f7f7778fcab0,,44,2817
61612986,11bd997d-3fbc-4171-9620-851df209e347,,6,2818
61612986,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,2818
61614080,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2819
61615049,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,2820
61615106,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2821
61616568,80053177-604d-483b-a831-09cd4c07a793,,43,2822
61616998,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,2823
61617490,926da28c-000f-4676-a2ac-a24c348c0827,,48,2824
61617503,e15c2780-b03a-463e-aba9-76be81a3b62e,,70,2825
61618258,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,2826
61618349,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,2827
61618433,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,2828
61618704,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,2829
61618922,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2830
61619402,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,2831
61619402,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,2831
61619920,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,,30,2832
61620021,e15c2780-b03a-463e-aba9-76be81a3b62e,,70,2833
61621742,1fc99101-0ad2-4f6e-b50f-1645fc77722d,,9,2834
61622132,11bd997d-3fbc-4171-9620-851df209e347,,6,2835
61622463,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,2836
61622623,9c2439d8-f296-4c3c-b4dd-132a2915dbff,,52,2837
61623195,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2838
61625645,47cefa43-4d9c-4480-a949-e3179e570de6,,23,2839
61626147,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2840
61627266,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2841
61627715,425a2c49-db51-4375-ba74-6efa17754955,,19,2842
61629587,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2843
61629779,c5c362dd-0301-4a32-8662-e47b5aacb212,,60,2844
61629787,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2845
61630042,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2846
61630193,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,2847
61630646,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2848
61632167,b5be59e6-5259-4d00-8118-f1bcbc6a893d,,55,2849
61632313,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,2850
61632802,29470a9d-d065-410c-8b35-31a598add551,,11,2851
61633148,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,2852
61633199,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,2853
61633436,4d588d34-b005-4e72-8144-c9f9b8fd842f,,26,2854
61634523,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,,30,2855
61634852,80053177-604d-483b-a831-09cd4c07a793,,43,2856
61635348,29470a9d-d065-410c-8b35-31a598add551,,11,2857
61636199,11bd997d-3fbc-4171-9620-851df209e347,,6,2858
61636234,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2859
61637136,926da28c-000f-4676-a2ac-a24c348c0827,,48,2860
61637515,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2861
61637515,d7e4ec5f-5c39-409a-8621-f253591f8524,,68,2861
61638113,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2862
61638707,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,,25,2863
61639079,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,2864
61639960,80053177-604d-483b-a831-09cd4c07a793,,43,2865
61640229,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,2866
61640741,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2867
61643633,11bd997d-3fbc-4171-9620-851df209e347,,6,2868
61643879,11bd997d-3fbc-4171-9620-851df209e347,,6,2869
61645262,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2870
61645579,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,2871
61646121,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,2872
61647113,11bd997d-3fbc-4171-9620-851df209e347,,6,2873
61647672,11bd997d-3fbc-4171-9620-851df209e347,,6,2874
61648375,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2875
61648623,71b191f9-dad8-4ebf-833e-9c52777d9996,,38,2876
61649242,9c2439d8-f296-4c3c-b4dd-132a2915dbff,,52,2877
61650060,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,2878
61650630,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,2879
61650636,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2880
61651520,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2881
61651596,8ceacb4b-d00d-463d-a3bb-e898c45ebef9,,46,2882
61651777,425a2c49-db51-4375-ba74-6efa17754955,,19,2883
61651866,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2884
61651869,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,2885
61652008,e103a952-e6a1-4d2d-bc1c-980b25cefb42,,69,2886
61652519,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,2887
61652620,3b3e2546-517e-4be6-9fd9-eabc7cb4671d,,17,2888
61652741,b5be59e6-5259-4d00-8118-f1bcbc6a893d,,55,2889
61652892,47cefa43-4d9c-4480-a949-e3179e570de6,,23,2890
61654290,9c2439d8-f296-4c3c-b4dd-132a2915dbff,,52,2891
61654383,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2892
61654544,04fec418-63c0-463c-95b0-f96087efb92d,,3,2893
61654584,80053177-604d-483b-a831-09cd4c07a793,,43,2894
61654801,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,2895
61655032,9c2439d8-f296-4c3c-b4dd-132a2915dbff,,52,2896
61655085,11bd997d-3fbc-4171-9620-851df209e347,,6,2897
61655663,80053177-604d-483b-a831-09cd4c07a793,,43,2898
61655711,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,2899
61656354,cdeb235b-d1e3-425c-889c-62f1447ce97c,,63,2900
61656931,80053177-604d-483b-a831-09cd4c07a793,,43,2901
61656944,66b03ed0-809f-4fc4-8cd7-d7e3bf332e0b,,32,2902
61657778,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2903
61658441,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,2904
61658616,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2905
61658733,3618f309-2641-4646-ae4f-c3a7443df631,,15,2906
61659447,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2907
61660241,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2908
61660782,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,2909
61661152,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2910
61661367,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,2911
61663499,80053177-604d-483b-a831-09cd4c07a793,,43,2912
61663777,1fc99101-0ad2-4f6e-b50f-1645fc77722d,,9,2913
61665903,9c2439d8-f296-4c3c-b4dd-132a2915dbff,,52,2914
61666217,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,2915
61666375,926da28c-000f-4676-a2ac-a24c348c0827,,48,2916
61666890,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,2917
61667175,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2918
61667291,66b03ed0-809f-4fc4-8cd7-d7e3bf332e0b,,32,2919
61667525,04fec418-63c0-463c-95b0-f96087efb92d,,3,2920
61668089,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,2921
61668633,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,2922
61669348,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2923
61670400,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2924
61671543,11bd997d-3fbc-4171-9620-851df209e347,,6,2925
61672510,47cefa43-4d9c-4480-a949-e3179e570de6,,23,2926
61672623,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,2927
61673466,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2928
61674068,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,2929
61674068,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,2929
61675581,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2930
61675712,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,2931
61676417,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,2932
61677914,cd16ec9e-cfcb-4a1a-b6d2-46415e84fac6,,62,2933
61678873,6f722a30-15e6-4adf-8865-7c2ecd746650,,37,2934
61679014,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,2935
61680161,044f265e-6406-451b-91e0-747012242979,,2,2936
61680575,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,2937
61680766,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,2938
61680772,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,2939
61681228,29470a9d-d065-410c-8b35-31a598add551,,11,2940
61681498,11bd997d-3fbc-4171-9620-851df209e347,,6,2941
61681761,80053177-604d-483b-a831-09cd4c07a793,,43,2942
61681856,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,2943
61681863,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,,25,2944
61681884,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,2945
61682588,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2946
61683341,b5be59e6-5259-4d00-8118-f1bcbc6a893d,,55,2947
61683594,3b3e2546-517e-4be6-9fd9-eabc7cb4671d,,17,2948
61683719,e15c2780-b03a-463e-aba9-76be81a3b62e,,70,2949
61684577,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,2950
61685030,3618f309-2641-4646-ae4f-c3a7443df631,,15,2951
61685353,11bd997d-3fbc-4171-9620-851df209e347,,6,2952
61685385,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2953
61685639,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2954
61686135,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2955
61686533,c007cddf-4a7f-4d5e-8083-302f224d44f8,,59,2956
61687820,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2957
61687866,9a669811-0bf0-4501-9690-c0b891c6c009,,51,2958
61688240,b5be59e6-5259-4d00-8118-f1bcbc6a893d,,55,2959
61688725,16076e37-856f-44b2-b945-9abd82b2abc1,,7,2960
61688841,6f722a30-15e6-4adf-8865-7c2ecd746650,,37,2961
61688841,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2961
61689068,3618f309-2641-4646-ae4f-c3a7443df631,,15,2962
61689068,6c31c761-4ca4-462a-9548-808c1c63ff87,,35,2962
61689984,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2963
61690193,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2964
61691315,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2965
61692106,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,,25,2966
61692124,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2967
61692322,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2968
61692614,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,2969
61693255,3618f309-2641-4646-ae4f-c3a7443df631,,15,2970
61693504,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2971
61695262,04fec418-63c0-463c-95b0-f96087efb92d,,3,2972
61695408,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2973
61695540,4427ba27-380b-44d2-b1ae-696ecab5af4b,,20,2974
61695696,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2975
61696724,3618f309-2641-4646-ae4f-c3a7443df631,,15,2976
61696747,11bd997d-3fbc-4171-9620-851df209e347,,6,2977
61697275,425a2c49-db51-4375-ba74-6efa17754955,,19,2978
61697725,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,2979
61697831,11bd997d-3fbc-4171-9620-851df209e347,,6,2980
61697884,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,2981
61697891,0b19710c-1b27-4e61-854a-ddba9e032f6a,,5,2982
61699517,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,2983
61700042,926da28c-000f-4676-a2ac-a24c348c0827,,48,2984
61700042,d1ae103e-5236-4ba6-9edf-871462b0e870,,66,2984
61701302,11bd997d-3fbc-4171-9620-851df209e347,,6,2985
61701662,3618f309-2641-4646-ae4f-c3a7443df631,,15,2986
61701963,11bd997d-3fbc-4171-9620-851df209e347,,6,2987
61701963,9a2c2d90-b3cc-42c8-834b-656e9c1de8e5,,50,2987
61703312,d1ae103e-5236-4ba6-9edf-871462b0e870,,66,2988
61703569,b5be59e6-5259-4d00-8118-f1bcbc6a893d,,55,2989
61703584,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,,30,2990
61703774,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,2991
61703916,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,,30,2992
61704059,9a2c2d90-b3cc-42c8-834b-656e9c1de8e5,,50,2993
61704059,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,2993
61704196,11bd997d-3fbc-4171-9620-851df209e347,,6,2994
61704314,9a2c2d90-b3cc-42c8-834b-656e9c1de8e5,,50,2995
61706285,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,2996
61707293,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,2997
61707336,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,2998
61707845,11bd997d-3fbc-4171-9620-851df209e347,,6,2999
61707845,425a2c49-db51-4375-ba74-6efa17754955,,19,2999
61708661,b5be59e6-5259-4d00-8118-f1bcbc6a893d,,55,3000
61709138,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,3001
